item1_index,item2_index,item1_node_id,item2_node_id,embedding_similarity,cross_encoder_score,final_relationship_type,final_analysis,is_borderline,classification_source,llm_review_status
2930,24705,KMT:dita_body:cf9626cc086e3f5ef480,ORT:dita_body:a7f19777ae0a4bf41229,0.9555750489234924,0.016816871,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3020,24172,KMT:dita_body:15620d56853326b690ed,ORT:dita_body:68599f29886bf602fedc,0.954712688922882,0.86098593,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3285,9999,KMT:dita_body:0fed186f43c33ea02985,ORT:dita_body:b39c7d825c51fac4e88a,0.953087568283081,0.11469276,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
6552,8741,KMT:dita_body:5386d6bb41322d47c91a,ORT:dita_body:26b7c9111c4f8a661db7,0.9528708457946776,0.0385359,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
5734,10018,KMT:dita_body:50e504976f21226fc79b,ORT:dita_body:3abcd2cf6b0d69a547dc,0.9525293111801147,0.5631055,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
6552,14685,KMT:dita_body:5386d6bb41322d47c91a,ORT:dita_body:b21d684503d9bb7cbbd9,0.9520061612129213,0.014500779,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3020,12049,KMT:dita_body:15620d56853326b690ed,ORT:dita_body:e21604de2b3c78aaf4e5,0.9519051313400269,0.07707186,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
2800,12524,KMT:dita_body:4de125f33866b2cb6027,ORT:dita_body:9f7f9b6db7b5588707bd,0.9518733024597168,0.9086969,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3285,21765,KMT:dita_body:0fed186f43c33ea02985,ORT:dita_body:e120cd6b794e4222ea8b,0.9516356587409972,0.09980293,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
6552,14694,KMT:dita_body:5386d6bb41322d47c91a,ORT:dita_body:b4547b8fa5bc72f5411b,0.951465666294098,0.022346621,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3285,13088,KMT:dita_body:0fed186f43c33ea02985,ORT:dita_body:b83fc66249b8af71d619,0.9513418078422546,0.13022906,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3285,9885,KMT:dita_body:0fed186f43c33ea02985,ORT:dita_body:6d24e998887a3b1e43c4,0.9510703682899476,0.4096528,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3849,12049,KMT:dita_body:ca1d08646d710a6e0adf,ORT:dita_body:e21604de2b3c78aaf4e5,0.950936794281006,0.31630304,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
5370,11682,KMT:dita_body:6fd64b4c069f03bf28de,ORT:dita_body:faee421433b084fe59b8,0.9503702521324158,0.13502496,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3285,20089,KMT:dita_body:0fed186f43c33ea02985,ORT:dita_body:8e43736a391c39ed4283,0.9501667022705078,0.19705807,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3931,9952,KMT:dita_body:d92b371b3b8c922feb34,ORT:dita_body:3f332790a84a0491f222,0.9499620199203492,0.3042689,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
5734,12049,KMT:dita_body:50e504976f21226fc79b,ORT:dita_body:e21604de2b3c78aaf4e5,0.9496434330940248,0.026187241,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
5746,17984,KMT:dita_body:ed559dd16d12cd3a4284,ORT:dita_body:7169e75722d85a33f992,0.9494934678077698,0.08825257,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3285,8741,KMT:dita_body:0fed186f43c33ea02985,ORT:dita_body:26b7c9111c4f8a661db7,0.949462592601776,0.48815346,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3285,18500,KMT:dita_body:0fed186f43c33ea02985,ORT:dita_body:68710e3948c7f28e024d,0.949290692806244,0.5676544,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3020,22414,KMT:dita_body:15620d56853326b690ed,ORT:dita_body:07378c7e07348d2cceba,0.9485648274421692,0.46462888,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3776,10926,KMT:dita_body:1052384059a2356ef0af,ORT:dita_body:951347158b6d5ea7c994,0.9485490918159484,0.30649614,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
5734,10021,KMT:dita_body:50e504976f21226fc79b,ORT:dita_body:657591dd6131b78fbec0,0.9483696222305298,0.7780697,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3722,24178,KMT:dita_body:ae5a5f3ef61ea5eb1d9b,ORT:dita_body:2623cc7c60e93294faef,0.9479870200157166,0.8069775,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3020,24174,KMT:dita_body:15620d56853326b690ed,ORT:dita_body:4605761799e12b11a6e3,0.9473716616630554,0.8948401,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
5724,9568,KMT:dita_body:315252ddbfc48a27c805,ORT:dita_body:b9772a3ab8c1b78a2d0b,0.9473056793212892,0.5725135,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
6552,20089,KMT:dita_body:5386d6bb41322d47c91a,ORT:dita_body:8e43736a391c39ed4283,0.9471429586410522,0.03156783,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
2770,27011,KMT:dita_body:033d0a264a53570b9e86,ORT:dita_body:78688aec282f29d1243f,0.9470753073692322,0.8716032,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
4476,18732,KMT:dita_body:781824034437a145fc35,ORT:dita_body:c21b3742a6cd6fc49f75,0.9468156099319458,0.056418292,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3786,10021,KMT:dita_body:1a40886086f6bc537042,ORT:dita_body:657591dd6131b78fbec0,0.9467955231666564,0.098551854,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3849,10021,KMT:dita_body:ca1d08646d710a6e0adf,ORT:dita_body:657591dd6131b78fbec0,0.9467872381210328,0.05312599,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3285,9985,KMT:dita_body:0fed186f43c33ea02985,ORT:dita_body:c128b31b83245228665d,0.9467232823371888,0.11568638,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3285,9940,KMT:dita_body:0fed186f43c33ea02985,ORT:dita_body:fbe9fc7cf886d8e2b384,0.9466904401779176,0.038398057,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3285,10774,KMT:dita_body:0fed186f43c33ea02985,ORT:dita_body:8f9f25f77e6fb4dc3ee6,0.946679711341858,0.39974722,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
6552,21765,KMT:dita_body:5386d6bb41322d47c91a,ORT:dita_body:e120cd6b794e4222ea8b,0.946370542049408,0.0086579025,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3285,9921,KMT:dita_body:0fed186f43c33ea02985,ORT:dita_body:50627485fd7b11cf872e,0.9462283849716188,0.72547644,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3786,22304,KMT:dita_body:1a40886086f6bc537042,ORT:dita_body:0ff99846610352c922f9,0.945923626422882,0.038607426,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
4526,10926,KMT:dita_body:1a0c86729a2903b3414d,ORT:dita_body:951347158b6d5ea7c994,0.9456411600112916,0.38520768,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
4317,11903,KMT:dita_body:261b839cfb6331925000,ORT:dita_body:34929a6f0cf938cbfb0d,0.94540673494339,0.09070455,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3285,18543,KMT:dita_body:0fed186f43c33ea02985,ORT:dita_body:fb47775fba7a0b78f56e,0.9450643062591552,0.54480535,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
2799,12049,KMT:dita_body:e2d40c27905df64930cb,ORT:dita_body:e21604de2b3c78aaf4e5,0.9447627067565918,0.016704297,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3524,25226,KMT:dita_body:d6b141763f1cd3205919,ORT:dita_body:d1f047126d84462acebb,0.9446330666542052,0.3455156,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
1583,22414,KMT:dita_body:7821019cd503ade5bded,ORT:dita_body:07378c7e07348d2cceba,0.9445738196372986,0.05597558,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
4526,16723,KMT:dita_body:1a0c86729a2903b3414d,ORT:dita_body:54521efc8b47246965b6,0.9445666670799256,0.027108775,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3285,10496,KMT:dita_body:0fed186f43c33ea02985,ORT:dita_body:d5e1c9d205f32bad9634,0.94419664144516,0.5396551,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
5424,10956,KMT:dita_body:805e0719561302626dd4,ORT:dita_body:f7b198078c15c4d636ba,0.9440861940383912,0.029930813,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
2799,10128,KMT:dita_body:e2d40c27905df64930cb,ORT:dita_body:fbc10ee8acb88b4d342d,0.9434292316436768,0.023490211,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
5063,17984,KMT:dita_body:ec7da05e5fb1b7fef0d8,ORT:dita_body:7169e75722d85a33f992,0.9433956742286682,0.352666,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
5260,13889,KMT:dita_body:432d7356152258907c6e,ORT:dita_body:e7d9d2c2018bf4e0c537,0.9433382153511048,0.9387943,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
5424,13955,KMT:dita_body:805e0719561302626dd4,ORT:dita_body:c340a68fc7d3c70cc531,0.943333387374878,0.15841816,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3722,12049,KMT:dita_body:ae5a5f3ef61ea5eb1d9b,ORT:dita_body:e21604de2b3c78aaf4e5,0.94303160905838,0.095957585,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3524,9977,KMT:dita_body:d6b141763f1cd3205919,ORT:dita_body:112fe1186d7d8eef0e6a,0.9429048895835876,0.014688561,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
6136,12649,KMT:dita_body:47be93aa03acf9d991e5,ORT:dita_body:bd64037b24d2bc49504d,0.9428918361663818,0.0054438403,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
5058,9952,KMT:dita_body:8f5749c5cebec78ffb25,ORT:dita_body:3f332790a84a0491f222,0.942488133907318,0.05509779,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
4477,10336,KMT:dita_body:183f6b9d4aff0bb1ffd6,ORT:dita_body:791717fb5b5a8a7429d2,0.9422248601913452,0.028216554,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
5724,10047,KMT:dita_body:315252ddbfc48a27c805,ORT:dita_body:bb19dd18e8b1a0b9fbe1,0.9421020150184632,0.31157872,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3786,12049,KMT:dita_body:1a40886086f6bc537042,ORT:dita_body:e21604de2b3c78aaf4e5,0.941674530506134,0.019847807,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
6860,12049,KMT:dita_body:aa33887a583e9ad358f1,ORT:dita_body:e21604de2b3c78aaf4e5,0.9415369033813475,0.019205378,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
1583,22399,KMT:dita_body:7821019cd503ade5bded,ORT:dita_body:2ba1ff9940aea49d40d6,0.9414907097816468,0.5259908,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
5734,9962,KMT:dita_body:50e504976f21226fc79b,ORT:dita_body:9f26267b2155dc24174f,0.941427767276764,0.71619344,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
5244,8694,KMT:dita_body:1558106591def345dbee,ORT:dita_body:9fefeb7ee0f23af644b1,0.9414114356040956,0.6682096,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
2526,17078,KMT:dita_body:1b180f0174ef9bb85adf,ORT:dita_body:e22e9164127bf58b8575,0.9413186311721802,0.3744224,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3524,15485,KMT:dita_body:d6b141763f1cd3205919,ORT:dita_body:bf96403270b383a9a3cb,0.9410949945449828,0.028759297,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3285,10000,KMT:dita_body:0fed186f43c33ea02985,ORT:dita_body:e9df40843e66a5b80906,0.9408212900161744,0.91587335,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3285,13104,KMT:dita_body:0fed186f43c33ea02985,ORT:dita_body:60f674b0b28ad56ea094,0.9407972693443298,0.32169726,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
4824,11095,KMT:dita_body:b88ba2798c7c9b0bc745,ORT:dita_body:dcf6ef908cfd99ef00e7,0.9407519102096558,0.00731755,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
6552,10000,KMT:dita_body:5386d6bb41322d47c91a,ORT:dita_body:e9df40843e66a5b80906,0.9406653046607972,0.11801361,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
6860,23538,KMT:dita_body:aa33887a583e9ad358f1,ORT:dita_body:376b894e0b31d69131b1,0.9406567215919496,0.011585659,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3524,15454,KMT:dita_body:d6b141763f1cd3205919,ORT:dita_body:8776e6e75dd52b80000b,0.9406026005744934,0.028759297,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3524,22400,KMT:dita_body:d6b141763f1cd3205919,ORT:dita_body:3ae9ad4b1793bd94d77d,0.9406026005744934,0.028759297,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
5244,13877,KMT:dita_body:1558106591def345dbee,ORT:dita_body:60d99c4fd0a6610e74e3,0.940597653388977,0.71273935,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3524,15505,KMT:dita_body:d6b141763f1cd3205919,ORT:dita_body:e9207acd820f6f2a6111,0.9404695630073548,0.04786465,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3524,15540,KMT:dita_body:d6b141763f1cd3205919,ORT:dita_body:d6f4b61149781db6fff4,0.9404695630073548,0.04786465,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3020,10128,KMT:dita_body:15620d56853326b690ed,ORT:dita_body:fbc10ee8acb88b4d342d,0.9404515027999878,0.60449,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
4477,8697,KMT:dita_body:183f6b9d4aff0bb1ffd6,ORT:dita_body:2ae182e675638b4b2ba5,0.9402730464935304,0.076131,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
5895,18529,KMT:dita_body:49ee6595b34c6ab9aac1,ORT:dita_body:68a7713967b4094421b2,0.9401123523712158,0.010820715,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
2082,10707,KMT:dita_body:919b6f8fa82583dedbcc,ORT:dita_body:4a648a14e1a3d823589f,0.9400510787963868,0.25645804,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
2770,17078,KMT:dita_body:033d0a264a53570b9e86,ORT:dita_body:e22e9164127bf58b8575,0.9399012923240662,0.4171755,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
2800,12049,KMT:dita_body:4de125f33866b2cb6027,ORT:dita_body:e21604de2b3c78aaf4e5,0.9398260712623596,0.08475898,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3524,24704,KMT:dita_body:d6b141763f1cd3205919,ORT:dita_body:45b7ddbb7d8965e86913,0.9396076202392578,0.08935369,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3524,24705,KMT:dita_body:d6b141763f1cd3205919,ORT:dita_body:a7f19777ae0a4bf41229,0.9396076202392578,0.09597817,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
5743,9900,KMT:dita_body:3f4775425bc306decac5,ORT:dita_body:bd3ab23065a94a534868,0.9395495653152466,0.30496013,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
4599,10591,KMT:dita_body:6353a43082e1316982b0,ORT:dita_body:4d67f4e0ca454fb9fa16,0.9394535422325134,0.12389121,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
2799,10021,KMT:dita_body:e2d40c27905df64930cb,ORT:dita_body:657591dd6131b78fbec0,0.9393776059150696,0.068945125,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
4317,11050,KMT:dita_body:261b839cfb6331925000,ORT:dita_body:427ada1b067f74d53c19,0.9393274784088136,0.050400764,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
2800,8539,KMT:dita_body:4de125f33866b2cb6027,ORT:dita_body:90a870fdd287be6cf8fd,0.9390763640403748,0.6242799,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3849,22414,KMT:dita_body:ca1d08646d710a6e0adf,ORT:dita_body:07378c7e07348d2cceba,0.9390579462051392,0.05450378,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
2799,8366,KMT:dita_body:e2d40c27905df64930cb,ORT:dita_body:daa45ea9c759c2cb45e8,0.9390373229980468,0.0052156756,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3524,12633,KMT:dita_body:d6b141763f1cd3205919,ORT:dita_body:543873e1a1b75bdfec50,0.9390362501144408,0.046141233,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3776,22414,KMT:dita_body:1052384059a2356ef0af,ORT:dita_body:07378c7e07348d2cceba,0.938992202281952,0.1210186,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
6553,22396,KMT:dita_body:237b0cf3949b679fc033,ORT:dita_body:e653ceca543811cbd4c6,0.9389913082122804,0.029255275,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
2088,12049,KMT:dita_body:23394772a1270889930b,ORT:dita_body:e21604de2b3c78aaf4e5,0.9389172792434692,0.5435883,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
6552,19965,KMT:dita_body:5386d6bb41322d47c91a,ORT:dita_body:b9195498058074afa466,0.9387401342391968,0.10929336,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
4526,9847,KMT:dita_body:1a0c86729a2903b3414d,ORT:dita_body:fb91ca0c1464ff8f47bf,0.9387037754058838,0.76382107,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3285,22003,KMT:dita_body:0fed186f43c33ea02985,ORT:dita_body:4ac5b81f6a785139de46,0.9386654496192932,0.5136653,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
5176,13742,KMT:dita_body:d31701a5d6da8174e3bd,ORT:dita_body:454a29fd00ffc28647db,0.938610315322876,0.89827085,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3786,11078,KMT:dita_body:1a40886086f6bc537042,ORT:dita_body:6cad7f27cbff2536ae36,0.9385761618614196,0.29900673,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
4476,10993,KMT:dita_body:781824034437a145fc35,ORT:dita_body:49931b486f731f26161a,0.9384445548057556,0.16957289,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
7828,10956,KMT:dita_body:3d58a743b565e7917b52,ORT:dita_body:f7b198078c15c4d636ba,0.9384311437606812,0.025604216,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
5734,10785,KMT:dita_body:50e504976f21226fc79b,ORT:dita_body:5b4c07dd34edc56f3176,0.9383238554000854,0.159575,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
4477,10086,KMT:dita_body:183f6b9d4aff0bb1ffd6,ORT:dita_body:5d282a2f406a9eb0d18e,0.9382785558700562,0.026804864,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
6552,20197,KMT:dita_body:5386d6bb41322d47c91a,ORT:dita_body:c587e2692b39c3803e83,0.938267469406128,0.35884824,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
5424,13948,KMT:dita_body:805e0719561302626dd4,ORT:dita_body:b5c46395f0c6e32e5fc8,0.938221275806427,0.12969837,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
98,10926,KMT:dita_body:e90cf134e0c47791dfc2,ORT:dita_body:951347158b6d5ea7c994,0.9381852746009828,0.058802705,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
4565,9568,KMT:dita_body:abb3034ea2d56c3c948a,ORT:dita_body:b9772a3ab8c1b78a2d0b,0.9381248950958252,0.037495013,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3524,9955,KMT:dita_body:d6b141763f1cd3205919,ORT:dita_body:5a1c2f1eef4b63afcff8,0.9380684494972228,0.014688561,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3285,9923,KMT:dita_body:0fed186f43c33ea02985,ORT:dita_body:e9eee750fa3510b050aa,0.9379760026931764,0.54339206,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3722,13407,KMT:dita_body:ae5a5f3ef61ea5eb1d9b,ORT:dita_body:cefdf691864f6afaa79f,0.9379718899726868,0.501474,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3687,10469,KMT:dita_body:91149d444c506ee587b2,ORT:dita_body:7a2d82bf9eac338a0058,0.9379080533981324,0.13165294,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
5734,11903,KMT:dita_body:50e504976f21226fc79b,ORT:dita_body:34929a6f0cf938cbfb0d,0.9377703070640564,0.07560037,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3020,24167,KMT:dita_body:15620d56853326b690ed,ORT:dita_body:1e7f6534b9cc967d7bde,0.937666952610016,0.8743426,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
5179,22033,KMT:dita_body:2a5799bae5708880f0e2,ORT:dita_body:0004aef64bb9a481d459,0.93764466047287,0.03728862,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
5895,9894,KMT:dita_body:49ee6595b34c6ab9aac1,ORT:dita_body:98640114f2fb0a3cf8c5,0.9376403093338012,0.15474539,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
5424,15356,KMT:dita_body:805e0719561302626dd4,ORT:dita_body:693987c05394699d7f63,0.9375770688056946,0.023655197,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
5424,10021,KMT:dita_body:805e0719561302626dd4,ORT:dita_body:657591dd6131b78fbec0,0.9373661875724792,0.2853337,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
5380,11050,KMT:dita_body:9451c36e7383cf60f255,ORT:dita_body:427ada1b067f74d53c19,0.9372097253799438,0.21016605,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3679,13877,KMT:dita_body:1f472e143112e9818c86,ORT:dita_body:60d99c4fd0a6610e74e3,0.9371905326843262,0.95009625,independent,"The two passages discuss different aspects of disability benefits in Canada. Passage 1 focuses on the services provided by Service Canada for applicants and recipients of the Canada Pension Plan disability benefits, emphasizing the importance of providing information about other programs. Passage 2 addresses the regional considerations regarding the application process for disability benefits, specifically noting the differences in procedures across provinces. There is no duplication or contradiction between the two passages, making them independent of each other.",True,llm_borderline,reviewed
5895,20176,KMT:dita_body:49ee6595b34c6ab9aac1,ORT:dita_body:ab02b9ff0a1228cf10a0,0.9371412396430968,0.011682731,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
6860,13407,KMT:dita_body:aa33887a583e9ad358f1,ORT:dita_body:cefdf691864f6afaa79f,0.937070369720459,0.017618787,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
5825,11398,KMT:dita_body:9b0a95ce64ae0a09ce3d,ORT:dita_body:2419febe6af864e9b89c,0.9370423555374146,0.39529496,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
