item1_index,item2_index,item1_node_id,item2_node_id,embedding_similarity,cross_encoder_score,final_relationship_type,final_analysis,is_borderline,classification_source,llm_review_status,item1_node_type,item1_article_path,item1_article_title,item1_language,item1_topic_path,item1_source_element_path,item1_element_id,item1_conref_targets,item2_node_type,item2_article_path,item2_article_title,item2_language,item2_topic_path,item2_source_element_path,item2_element_id,item2_conref_targets,item1_text,item2_text
3507,3511,dita_document:f7c2f6e1fa8feaf949ac,dita_document:37e0b2bbe700ffe494b7,0.9816940426826476,0.999743,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,note_c_3508.dita,Remarque,,,note_c_3508.dita,,,dita_document,note_c_3512.dita,Remarque,,,note_c_3512.dita,,,"Remarque Remarque : Si le cas comprend plus de 52 semaines de rémunération non déclarée, une lettre D-91-00-00 est requise pour chaque PP. Les renseignements la violation liés au cas du client ne sont inclus que dans la lettre qui s’applique à PP la plus récente.","Remarque Remarque : Si le cas comprend plus de 52 semaines de rémunération non déclarée, une lettre D-91-00-00 est requise pour chaque PP. Les renseignements sur la lettre d’avertissement et la violation non qualifiée liés au cas du client ne sont inclus que dans la lettre qui s’applique à la PP la plus récente."
1102,3881,dita_document:d161f1e2828aa28639bb,dita_document:c09a86b06fbbb397c777,0.9816648960113524,0.99919933,conflicting information,"Both passages are warnings about archived web pages, but they contain different update dates (2022-11-29 in Passage 1 and 2023-01-14 in Passage 2), indicating that they refer to different versions of the same content, which leads to conflicting information regarding the update status.",True,llm_borderline,reviewed,dita_document,note_c_1103.dita,Warning,,,note_c_1103.dita,,,dita_document,note_c_3882.dita,Warning,,,note_c_3882.dita,,,"Warning Cette page Web a été archivée dans le Web MISE À JOUR : 2022-11-29 — Cette page Mises à jour et Nouvelles a été archivée parce que l’information qu’elle contenait n’est plus à jour. L’information dont il est indiqué qu’elle est archivée est fournie à des fins de référence, de recherche ou de tenue de documents. Elle n’est pas assujettie aux normes Web du gouvernement du Canada et elle n’a pas été modifiée ou mise à jour depuis son archivage. Pour obtenir cette information dans un autre format, veuillez communiquer avec nous.","Warning Cette page Web a été archivée dans le Web MISE À JOUR : 2023-01-14 — Cette page a été archivée parce que l’information qu’elle contenait n’est plus à jour. L’information dont il est indiqué qu’elle est archivée est fournie à des fins de référence, de recherche ou de tenue de documents. Elle n’est pas assujettie aux normes Web du gouvernement du Canada et elle n’a pas été modifiée ou mise à jour depuis son archivage. Pour obtenir cette information dans un autre format, veuillez communiquer avec nous."
242,244,dita_document:6365720fe5c260b7c5e4,dita_document:0926a58d5d987eff5c48,0.9816527366638184,0.99836844,conflicting information,"Both passages describe a client’s employment history and the hours worked in different jobs, but they present conflicting claims regarding which hours are considered for eligibility for benefits. Passage 1 states that hours from employment A are excluded, while Passage 2 states that hours from employment A are included. Additionally, the circumstances of leaving jobs and the total hours worked differ between the two passages.",True,llm_borderline,reviewed,dita_document,note_c_0243.dita,Exemple 1,,,note_c_0243.dita,,,dita_document,note_c_0245.dita,Exemple 3,,,note_c_0245.dita,,,"Exemple 1 Exemple 1 : Emploi A : Le client quitte son emploi (sans fondement) (100 heures). Le client commence un nouvel emploi (emploi B). Emploi B : Le client subit un manque de travail (300 heures). Le client commence un nouvel emploi (emploi C). Emploi C : Le client quitte son emploi (avec fondement) (400 heures). Le client présente une demande d’AE. Une décision doit être rendue sur tous les MCE litigieux dans la PR. Le client a besoin de 420 à 700 heures d’emploi assurable pour remplir les conditions requises pour recevoir des prestations. Dans ce cas, le client a travaillé 700 heures dans les emplois B et C après avoir quitté l’emploi A sans fondement. Les heures provenant de l’emploi A ne sont pas prises en considération pour déterminer l’admissibilité et seront exclues du calcul.","Exemple 3 Exemple 3 : Emploi A : Le client subit un manque de travail (100 heures). Le client commence un nouvel emploi (emploi B). Emploi B : Le client quitte son emploi (sans fondement) (300 heures). Le client commence un nouvel emploi (emploi C). Emploi C : Le client subit un manque de travail (700 heures). Le client présente une demande d’AE. Une décision doit être rendue sur tous les MCE litigieux dans la PR. Le client a besoin de 420 à 700 heures d’emploi assurable pour remplir les conditions requises pour recevoir des prestations. Dans ce cas, le client a travaillé un total de 700 heures dans l’emploi C après avoir quitté l’emploi B sans fondement. Par conséquent, le client remplit les conditions requises pour recevoir des prestations régulières. Les heures provenant des emplois A et C seront prises en considération pour déterminer l’admissibilité, mais les heures provenant de l’emploi B seront exclues du calcul."
5073,5074,dita_document:4b290947b9a0d504ba10,dita_document:5b88a868298cbad79326,0.981620192527771,0.99883276,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,note_c_5074.dita,Remarque,,,note_c_5074.dita,,,dita_document,note_c_5075.dita,Remarque,,,note_c_5075.dita,,,"Remarque Remarque : SDB est incapable à l’heure actuelle de traiter la prolongation d’une PP, le nouveau calcul d’une demande, la suppression d’un traitement manuel (TM), ou le changement d’un code semaine entière de travail (SET) pour une semaine de prestations spéciales. L’agent doit envoyer une transaction Mémo pour le centre opérationnel (MM06) pour demander au COPA de traiter ces transactions.","Remarque Remarque : SDB est incapable à l’heure actuelle de traiter la prolongation d’une PP, le nouveau calcul d’une demande, la suppression d’un traitement manuel (TM), ou le changement d’un code SET pour une semaine de prestations spéciales. L’agent doit envoyer une transaction Mémo pour le centre opérationnel (MM06) pour demander au COPA de traiter ces transactions."
1020,3020,dita_document:9d54689f2f042298b8c1,dita_document:1ba598fad4ce4ea84d89,0.9816110730171204,0.9973425,conflicting information,"The two passages contain the same substantive information but differ in the update dates, with Passage 1 stating '2021-03-07' and Passage 2 stating '2022-04-12'. This indicates a conflict regarding the timeline of when the information was archived.",True,llm_borderline,reviewed,dita_document,note_c_1021.dita,Warning,,,note_c_1021.dita,,,dita_document,note_c_3021.dita,Warning,,,note_c_3021.dita,,,"Warning Cette page Web a été archivée dans le Web MISE À JOUR : 2021-03-07 — Cette page Mises à jour et Nouvelles a été archivée parce que l’information qu’elle contenait n’est plus à jour. L’information dont il est indiqué qu’elle est archivée est fournie à des fins de référence, de recherche ou de tenue de documents. Elle n’est pas assujettie aux normes Web du gouvernement du Canada et elle n’a pas été modifiée ou mise à jour depuis son archivage. Pour obtenir cette information dans un autre format, veuillez communiquer avec nous.","Warning Cette page Web a été archivée dans le Web MISE À JOUR : 2022-04-12 — Cette page a été archivée parce que l’information qu’elle contenait n’est plus à jour. L’information dont il est indiqué qu’elle est archivée est fournie à des fins de référence, de recherche ou de tenue de documents. Elle n’est pas assujettie aux normes Web du gouvernement du Canada et elle n’a pas été modifiée ou mise à jour depuis son archivage. Pour obtenir cette information dans un autre format, veuillez communiquer avec nous."
3591,3623,dita_document:c50c6cd66816aed92502,dita_document:9e0c5c40caf161319666,0.9816005229949952,0.9996897,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,note_c_3592.dita,Remarque,,,note_c_3592.dita,,,dita_document,note_c_3624.dita,Remarque,,,note_c_3624.dita,,,"Remarque Remarque : Dans ces situations, le traitement des déclarations du prestataire fait en sorte que souvent, le nombre maximal de semaines payables est atteint, ce qui entraîne un T-P. Il est donc important de demander sur la transaction Mémo pour le centre opérationnel (MM06) que le T-P soit déduit des prestations payables.","Remarque Remarque : Dans ces situations, le traitement des déclarations du prestataire fait en sorte que souvent, le nombre maximal de semaines payables est atteint, ce qui entraîne un trop-payé (T-P). Il est donc important de demander dans la transaction Mémo pour le centre opérationnel (MM06) que le T-P soit déduit des prestations payables."
138,3155,dita_document:6484439a189a578e314f,dita_document:ad29d1b81a8b644cf34e,0.9815891981124878,0.9998059,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,note_c_0139.dita,Remarque,,,note_c_0139.dita,,,dita_document,note_c_3156.dita,Remarque,,,note_c_3156.dita,,,"Remarque Remarque : Même si la demande du deuxième parent est antidatée à une date avant la demande du premier parent, le genre de prestations parentales choisi par le premier parent est le genre de prestations que les 2 parents recevront.","Remarque Remarque : Même si la demande du deuxième parent est antidatée à une date avant la demande du premier parent, le genre de prestations parentales choisi par le premier parent est exactement le genre de prestations que les 2 parents recevront."
223,226,dita_document:6792873d33ea3ad1c3ea,dita_document:696177465c98e92c421f,0.9815868735313416,0.99906194,conflicting information,"Both passages discuss the status of the PRTC and the implications of changes in the distribution of benefits. However, they present conflicting scenarios regarding the timing and application of the PRTC status changes, the overlap with the previous calendar year, and the resulting financial implications for the beneficiaries. Passage 1 indicates a retroactive application of the PRTC status change, while Passage 2 suggests a different approach that avoids retroactivity, leading to mutually incompatible claims about the handling of the PRTC status and the resulting payments.",True,llm_borderline,reviewed,dita_document,note_c_0224.dita,Callout,,,note_c_0224.dita,,,dita_document,note_c_0227.dita,Callout,,,note_c_0227.dita,,,"Callout (C) (ii) État du PRTC = De « Réduction » à « Réduction a pris fin » (l’employeur a un historique de PRTC), la répartition chevauche l’année civile précédente DPP = 2 déc. 2018 (s/c 2163) Genre de prestations = Maladie Pas de répartition IAS ou CMP au moment du DPP Prestataire appelle le 18 mars 2019 pour aviser l’AE. d’une nouvelle répartition d’IAS: Répartition d’IAS au montant hebdomadaire de 750$, une date de début au 3 déc. 2018 (s/c 2163) et une date de fin au 15 mars 2019 (s/c 2177). Dans ETI: 2019 Code d’état du PRTC = Réduction a pris fin, « date reçu » = 4 mars 2019 2019 Code d’état du PRTC = Réduction, « date reçu » = 26 janvier 2019 2018 Code d’état du PRTC = Réduction, « date reçu » = 26 janv. 2019 Résultat: Au moment où le prestataire déclare l’information de la nouvelle répartition, le code d’état du PRTC dans les ETI est « Réduction a pris fin ». Malgré que le code d’état du PRTC « Réduction a pris fin » a une « date reçu » du 4 mars, puisque c’est une nouvelle répartition, l’agent saisit l’information de la répartition et applique l’état (« Réduction a pris fin») à compter du dimanche de la première semaine complète de janvier 2019. Dans ce cas exceptionnel, le changement du code d’état ne peut pas être rétroactif au début de la répartition parce que nous savons que l’employeur avait une réduction en 2018 (à partir du 26 janvier 2019). La règle de déduction de la rémunération à 100% sera maintenue du 2 décembre 2018 au 5 janvier 2019 et la règle de déduction de la rémunération à 50% s’appliquera à partir du 6 janvier 2019 et ce, jusqu’à la fin de la répartition (15 mars 2019). Un trop-payé en résultera puisqu’à l’origine, les paiements de prestations auront généré des paiements d’AE. complets. L’information de la nouvelle répartition créerait le trop-payé; aucun trop-payé additionnel n’est créé en conséquence du changement de l’état PRTC.","Callout (C) (i) État du PRTC = « Réduction » à « Réduction a pris fin » (l’employeur a un historique lié au PRTC ), la répartition ne chevauche pas l’année civile précédente DPP = 13 janv. 2019 (s/c 2169) Genre de prestations = Maladie Répartition IAS au DPP = Date de début : 13 janv. 2019 (s/c 2169), date de fin: indéfinie (s/c 9999), montant hebdomadaire : 750$ Le prestataire appelle le 25 mars 2019 pour aviser l’AE. de la date de fin (27 avril 2019) de la répartition de l’IAS. Dans ETI: 2019 Code d’état du PRTC = Réduction a pris fin, « date reçu » 4 mars 2019 2019 Code d’état du PRTC = Réduction, « date reçu » = 26 janv. 2019 2018 Code d’état du PRTC = Réduction, « date reçu » = 26 janv. 2019 Résultat: Au moment où le prestataire déclare un changement à la répartition IAS, le code d’état du PRTC dans ETI est « Réduction a pris fin ». Malgré que le code d’état « Réduction a pris fin » du PRTC a une « date reçu » du 4 mars, en l’absence de la date où a pris effet le changement d’état du PRTC, l’état du PRTC (« Réduction a pris fin ») est appliqué à partir de la date du début de la répartition (13 janvier) afin de s’assurer que le prestataire reçoive toutes les prestations auxquelles il a droit et éviter qu’il ait à soumettre une demande de réexamen afin de récupérer tout moins-payé potentiel. La règle de déduction de la rémunération à 50% s’appliquerait à la période entière de la répartition créant un trop payé pour la période du 13 janvier 2019 au 23 mars 2019, parce qu’initialement, pour cette période, aucun paiement d’AE n’aurait été généré."
3508,5074,dita_document:1431ebae1ca184847e45,dita_document:5b88a868298cbad79326,0.9815843105316162,0.9989018,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,note_c_3509.dita,Remarque,,,note_c_3509.dita,,,dita_document,note_c_5075.dita,Remarque,,,note_c_5075.dita,,,"Remarque Remarque : SDB est incapable à l’heure actuelle de traiter la prolongation d’une période de prestations (PP), le nouveau calcul d’une demande, la suppression d’un traitement manuel (TM), ou le changement d’un code de SET pour une semaine de prestations spéciales. L’agent doit envoyer une transaction Mémo pour le centre opérationnel (MM06) pour demander au COPA de traiter ces transactions.","Remarque Remarque : SDB est incapable à l’heure actuelle de traiter la prolongation d’une PP, le nouveau calcul d’une demande, la suppression d’un traitement manuel (TM), ou le changement d’un code SET pour une semaine de prestations spéciales. L’agent doit envoyer une transaction Mémo pour le centre opérationnel (MM06) pour demander au COPA de traiter ces transactions."
1020,3881,dita_document:9d54689f2f042298b8c1,dita_document:c09a86b06fbbb397c777,0.981574773788452,0.9973639,duplicate/semantic duplicate,"Both passages provide the same scoped information regarding the archiving of a web page, including the purpose of the archived information and the lack of updates since archiving. The only difference is the update date, which does not change the overall content or meaning.",True,llm_borderline,reviewed,dita_document,note_c_1021.dita,Warning,,,note_c_1021.dita,,,dita_document,note_c_3882.dita,Warning,,,note_c_3882.dita,,,"Warning Cette page Web a été archivée dans le Web MISE À JOUR : 2021-03-07 — Cette page Mises à jour et Nouvelles a été archivée parce que l’information qu’elle contenait n’est plus à jour. L’information dont il est indiqué qu’elle est archivée est fournie à des fins de référence, de recherche ou de tenue de documents. Elle n’est pas assujettie aux normes Web du gouvernement du Canada et elle n’a pas été modifiée ou mise à jour depuis son archivage. Pour obtenir cette information dans un autre format, veuillez communiquer avec nous.","Warning Cette page Web a été archivée dans le Web MISE À JOUR : 2023-01-14 — Cette page a été archivée parce que l’information qu’elle contenait n’est plus à jour. L’information dont il est indiqué qu’elle est archivée est fournie à des fins de référence, de recherche ou de tenue de documents. Elle n’est pas assujettie aux normes Web du gouvernement du Canada et elle n’a pas été modifiée ou mise à jour depuis son archivage. Pour obtenir cette information dans un autre format, veuillez communiquer avec nous."
4510,4511,dita_document:54dbb88fcc8d168e7d49,dita_document:4c78c54c05937a859c14,0.981572926044464,0.99966085,duplicate/semantic duplicate,"Both passages convey the same instructions regarding the exclusion D6 and inadmissibility D15, with only minor differences in wording.",True,llm_borderline,reviewed,dita_document,note_c_4511.dita,Remarque,,,note_c_4511.dita,,,dita_document,note_c_4512.dita,Remarque,,,note_c_4512.dita,,,"Remarque Remarque : Il n’est pas possible d’imposer une exclusion D6 dans une demande de base. Saisir une inadmissibilité indéterminée 15 - Procédure de présentation des demandes (D15) et créer une Note client pour le Niveau 1, indiquant de saisir une exclusion D6 une fois la demande établie et d’annuler l’inadmissibilité D15 le jour suivant.","Remarque Remarque : Il n’est pas possible d’imposer une exclusion D6 dans une demande de base. Saisir une inadmissibilité indéterminée D15 et créer une Note client pour le Niveau 1, indiquant de saisir une exclusion D6 une fois la demande établie et d’annuler l’inadmissibilité D15 le jour suivant."
176,1147,dita_document:2e4a5a290cd82e6dde7b,dita_document:40d5853a29b57e2d641d,0.9815675616264344,0.9993928,conflicting information,"Both passages are labeled as 'Warning' and contain similar content regarding the archiving of a webpage. However, they differ in the update dates provided: Passage 1 states 'MISE À JOUR : 2023-04-18' while Passage 2 states 'MISE À JOUR : 2022-06-22'. This discrepancy in the update dates indicates conflicting information regarding the status of the archived pages.",True,llm_borderline,reviewed,dita_document,note_c_0177.dita,Warning,,,note_c_0177.dita,,,dita_document,note_c_1148.dita,Warning,,,note_c_1148.dita,,,"Warning Cette page Web a été archivée dans le Web MISE À JOUR : 2023-04-18 — Cette page a été archivée parce que l’information qu’elle contenait n’est plus à jour. L’information dont il est indiqué qu’elle est archivée est fournie à des fins de référence, de recherche ou de tenue de documents. Elle n’est pas assujettie aux normes Web du gouvernement du Canada et elle n’a pas été modifiée ou mise à jour depuis son archivage. Pour obtenir cette information dans un autre format, veuillez communiquer avec nous.","Warning Cette page Web a été archivée dans le Web MISE À JOUR : 2022-06-22 — Cette page Mises à jour et Nouvelles a été archivée parce que l’information qu’elle contenait n’est plus à jour. L’information dont il est indiqué qu’elle est archivée est fournie à des fins de référence, de recherche ou de tenue de documents. Elle n’est pas assujettie aux normes Web du gouvernement du Canada et elle n’a pas été modifiée ou mise à jour depuis son archivage. Pour obtenir cette information dans un autre format, veuillez communiquer avec nous."
3581,3948,dita_document:573593a8146fc7917b4d,dita_document:3b3e1b43e92dee73f6fe,0.9815534949302672,0.99988383,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,note_c_3582.dita,Remarque,,,note_c_3582.dita,,,dita_document,note_c_3949.dita,Remarque,,,note_c_3949.dita,,,"Remarque Remarque : Pour chaque inadmissibilité, saisir une transaction distincte pour saisir les bonnes dates de début et de fin.",Remarque Remarque : Saisir une transaction distincte pour chaque inadmissibilité et saisir les bonnes dates de début et de fin.
742,748,dita_document:8df203ce98b0624a3722,dita_document:cb0ced3003be4b0ffa34,0.9815506935119628,0.99986047,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,note_c_0743.dita,Info,,,note_c_0743.dita,,,dita_document,note_c_0749.dita,Info,,,note_c_0749.dita,,,Info Message d’erreur : « La date de fin des indemnités d’assurance salaire (AE assurable) doit être postérieure ou égale à la date de début des indemnités d’assurance salaire (AE assurable). » (19X002AM10208),Info Message d’erreur : « La date de fin des indemnités d’assurance salaire (AE non assurable) doit être postérieure ou égale à la date de début des indemnités d’assurance salaire (AE non assurable). » (19X004PR10209)
2123,2128,dita_document:e93ba4d2b6685828eb95,dita_document:de8637673bce18c3551e,0.981542944908142,0.9996648,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,note_c_2124.dita,Callout,,,note_c_2124.dita,,,dita_document,note_c_2129.dita,Callout,,,note_c_2129.dita,,,"Callout Condition 1 Le client s’est absenté de son domicile pour l’un des motifs suivants : pour assister aux funérailles d’un membre de la famille immédiate ou d’un proche parent; ou pour rendre visite à un membre de la famille immédiate gravement malade ou blessé; ou pour accompagner un membre de la famille immédiate dans un établissement agréé afin qu’il y reçoive un traitement médical qui n’est pas facilement ou immédiatement disponible dans la région de résidence du membre de la famille au Canada; ou pour chercher un emploi ou se présenter à un entretien Condition 2 l’absence a duré 7 jours ou moins. Condition 3 aucune prestation n’a été versée; ou si des prestations ont été versées, le client communique avec Service Canada dans les 6 semaines suivant la présentation de sa déclaration du prestataire. Condition 4 le client avait pris des dispositions pour être joint en cas d’offres d’emploi et pouvait revenir dans les 48 heures en cas d’offre d’emploi.","Callout Condition 1 Le client s’est absenté de son domicile pour l’un des motifs suivants : pour assister aux funérailles d’un membre de la famille immédiate ou d’un proche parent; ou pour rendre visite à un membre de la famille immédiate gravement malade ou blessé; ou pour accompagner un membre de la famille immédiate dans un établissement agréé afin qu’il y reçoive un traitement médical qui n’est pas facilement ou immédiatement disponible dans la région de résidence du membre de la famille au Canada; ou pour chercher un emploi ou se présenter à un entretien d’embauche. Condition 2 l’absence a duré 7 jours ou moins. Condition 3 aucune prestation n’a été versée; ou si des prestations ont été versées, le client communique avec Service Canada dans les 6 semaines suivant la présentation de sa déclaration du prestataire. Condition 4 le client avait pris des dispositions pour être joint en cas d’offres d’emploi et pouvait revenir dans les 48 heures en cas d’offre d’emploi."
3680,3681,dita_document:4cdb474f85e8caa549f6,dita_document:fc7ce1a78a17aadff90d,0.9815220832824708,0.99969953,duplicate/semantic duplicate,"Both passages convey the same information regarding the role of the ARC in determining insurable remuneration and the responsibilities of Level 1 agents, albeit with slight variations in wording.",True,llm_borderline,reviewed,dita_document,note_c_3681.dita,Remarque,,,note_c_3681.dita,,,dita_document,note_c_3682.dita,Remarque,,,note_c_3682.dita,,,"Remarque Remarque : L’ARC ne rend pas de décision sur la répartition de la rémunération assurable aux fins d’un RE. Si l’ARC détermine que la rémunération est assurable, l’agent de Niveau 1 détermine la période de paie à laquelle la somme doit être répartie.","Remarque Remarque : L’ARC ne rend pas de décision sur la répartition de la rémunération assurable aux fins du RE. Si l’ARC détermine que la rémunération est assurable, l’agent de Niveau 1 est responsable de la détermination de la période de paie sur laquelle on devrait répartir les sommes."
224,227,dita_document:7de676d3d265e0fba42a,dita_document:b2f9bb7c11eb17aa6f09,0.981462299823761,0.9982572,duplicate/semantic duplicate,"Both passages discuss the status of the PRTC transitioning from 'Réduction' to 'Réduction a pris fin' and detail the implications for the IAS distribution, including dates, amounts, and the potential for underpayment. They present similar scenarios with slight variations in dates and details but convey the same core information.",True,llm_borderline,reviewed,dita_document,note_c_0225.dita,Callout,,,note_c_0225.dita,,,dita_document,note_c_0228.dita,Callout,,,note_c_0228.dita,,,"Callout (A) État du PRTC = « Réduction » à « Réduction a pris fin » (l’employeur a un historique de PRTC ) DPP = 13 janv. 2019 (s/c 2169) Genre de prestations = Maladie Répartition IAS au DPP = Date de début : 13 janv. 2019 (s/c 2169), date de fin: indéfinie (s/c 9999), montant hebdomadaire: 750$ Le prestataire appelle le 2 avril 2019 pour aviser l’AE. de la date de fin (29 mars 2019) de la répartition de l’IAS. Dans ETI: 2019 Code d’état du PRTC = Réduction a pris fin, « date reçu » 4 mars 2019 2019 Code d’état du PRTC = Réduction, « date reçu » = 26 janvier 2019 2018 Code d’état du PRTC = Réduction, « date reçu » = 26 janv. 2019 Résultat: Au moment où le prestataire déclare un changement à la répartition IAS, le code d’état du PRTC dans ETI est « Réduction a pris fin». Malgré que le code d’état « Réduction a pris fin » du PRTC a une « date reçu » du 4 mars, en l’absence de la date où a eu lieu le changement d’état du PRTC, l’état du PRTC («Réduction a pris fin ») est appliqué à partir de la date de début de la répartition (13 janvier) et ce, afin de s’assurer que le prestataire reçoive toutes les prestations auxquelles il a droit (et éviter qu’il ait à soumettre une demande de réexamen pour récupérer tout moins-payé potentiel). La règle du 50% s’appliquerait à la période entière de la répartition (13 janvier 2019 au 29 mars 2019) créant un moins-payé puisqu’initialement pour cette période, aucun paiement d’AE n’aurait été généré.","Callout (C)(ii) État du PRTC = « Réduction » à « Réduction a pris fin » (l’employeur a un historique de PRTC), la répartition chevauche l’année civile précédente DPP = 2 déc. 2018 (s/c 2163) Genre de prestations = Maladie Répartition IAS au DPP = Date de début : 2 déc. 2018 (s/c 2163), date de fin: indéfinie (s/c 9999), montant hebdomadaire : 750$ Le prestataire appelle le 13 mars 2019 pour aviser l’AE de la date de fin (15 mars 2019) de la répartition de l’IAS. Dans ETI: 2019 Code d’état du PRTC = Réduction a pris fin, « date reçu » 4 mars 2019 2019 Code d’état du PRTC = Réduction, « date reçu » = 26 janv. 2019 2018 Code d’état du PRTC = Réduction, « date reçu » = 26 janv. 2019 Résultat: Au moment où le prestataire déclare un changement à la répartition IAS, le code d’état du PRTC dans ETI est « Réduction a pris fin ». Malgré que le code d’état « Réduction a pris fin » du PRTC a une « date reçu » du 4 mars, en l’absence de la date où a pris effet le changement d’état du PRTC, et puisque nous savons que l’employeur a eu une réduction en 2018 (à partir du 26 janvier 2019), l’état du PRTC (« Réduction a pris fin ») est appliqué à partir du dimanche de la première semaine complète de janvier 2019 et ce, afin de s’assurer que le prestataire reçoive toutes les prestations auxquelles il a droit (et éviter qu’il ait à soumettre une demande de réexamen pour récupérer tout moins-payé potentiel). La règle de déduction de la rémunération à 100% sera maintenue du 2 décembre 2018 au 5 janvier 2019 et la règle de déduction de la rémunération à 50% s’appliquerait à partir du 6 janvier 2019 jusqu’à la fin de la répartition (15 mars 2019), créant un moins-payé pour la période du 6 janvier 2019 au 15 mars 2019 et ce, parce qu’initialement, pour cette période, aucun paiement d’AE n’aurait été généré."
301,302,dita_document:f26550091a60f15ffb17,dita_document:40df9ab690c1f20ccfe9,0.9813899993896484,0.99901253,duplicate/semantic duplicate,"CrossEncoder, embedding, and lexical overlap strongly support duplication.",False,cross_encoder,not_needed,dita_document,note_c_0302.dita,Exemple,,,note_c_0302.dita,,,dita_document,note_c_0303.dita,Exemple,,,note_c_0303.dita,,,"Exemple Exemple : Période de vacances de 2 semaines Rémunération normale : 10 $ par heure, 40 heures par semaine Indemnités de congé de 500 $ : équivaut à 50 heures 25 heures (rémunération de 250 $) sont assurables chaque semaine","Exemple Exemple : Période de vacances de 2 semaines Rémunération normale : 10 $ par heure, 40 heures par semaine Paie de vacances de 500 $ : équivaut à 50 heures 25 heures (rémunération de 250 $) sont assurables chaque semaine"
1102,1226,dita_document:d161f1e2828aa28639bb,dita_document:3c2e753929ec903310c2,0.9813773036003112,0.9988808,conflicting information,"Both passages are labeled 'Warning' and discuss archived web pages, but they contain conflicting update dates (2022-11-29 vs. 2020-08-03) and the second passage includes a specific claim about 'situations de fin anticipée de cours dirigée' that is not present in the first passage.",True,llm_borderline,reviewed,dita_document,note_c_1103.dita,Warning,,,note_c_1103.dita,,,dita_document,note_c_1227.dita,Warning,,,note_c_1227.dita,,,"Warning Cette page Web a été archivée dans le Web MISE À JOUR : 2022-11-29 — Cette page Mises à jour et Nouvelles a été archivée parce que l’information qu’elle contenait n’est plus à jour. L’information dont il est indiqué qu’elle est archivée est fournie à des fins de référence, de recherche ou de tenue de documents. Elle n’est pas assujettie aux normes Web du gouvernement du Canada et elle n’a pas été modifiée ou mise à jour depuis son archivage. Pour obtenir cette information dans un autre format, veuillez communiquer avec nous.","Warning Cette page Web a été archivée dans le Web MISE À JOUR : 2020-08-03 — Cette page Mises à jour et Nouvelles a été archivée parce que l’information qu’elle contenait n’est plus à jour. Il ne devrait plus y avoir de situations de fin anticipée de cours dirigée. L’information dont il est indiqué qu’elle est archivée est fournie à des fins de référence, de recherche ou de tenue de documents. Elle n’est pas assujettie aux normes Web du gouvernement du Canada et elle n’a pas été modifiée ou mise à jour depuis son archivage. Pour obtenir cette information dans un autre format, veuillez communiquer avec nous."
3020,3573,dita_document:1ba598fad4ce4ea84d89,dita_document:e22e5a7ce22ba3de020f,0.9813494086265564,0.9993855,conflicting information,"The two passages contain conflicting information regarding the update dates. Passage 1 states the update date as 2022-04-12, while Passage 2 states it as 2022-02-17. This discrepancy indicates that the passages cannot be considered duplicates or included in one another, as they present mutually incompatible claims about the same scoped fact.",True,llm_borderline,reviewed,dita_document,note_c_3021.dita,Warning,,,note_c_3021.dita,,,dita_document,note_c_3574.dita,Warning,,,note_c_3574.dita,,,"Warning Cette page Web a été archivée dans le Web MISE À JOUR : 2022-04-12 — Cette page a été archivée parce que l’information qu’elle contenait n’est plus à jour. L’information dont il est indiqué qu’elle est archivée est fournie à des fins de référence, de recherche ou de tenue de documents. Elle n’est pas assujettie aux normes Web du gouvernement du Canada et elle n’a pas été modifiée ou mise à jour depuis son archivage. Pour obtenir cette information dans un autre format, veuillez communiquer avec nous.","Warning Cette page Web a été archivée dans le Web MISE À JOUR : 2022-02-17 — Cette page Mises à jour et Nouvelles a été archivée parce que l’information qu’elle contenait n’est plus à jour. L’information dont il est indiqué qu’elle est archivée est fournie à des fins de référence, de recherche ou de tenue de documents. Elle n’est pas assujettie aux normes Web du gouvernement du Canada et elle n’a pas été modifiée ou mise à jour depuis son archivage. Pour obtenir cette information dans un autre format, veuillez communiquer avec nous."
