item1_index,item2_index,item1_node_id,item2_node_id,embedding_similarity,cross_encoder_score,final_relationship_type,final_analysis,is_borderline,classification_source,llm_review_status
178,26735,KMT:dita_body:4b481f277258aec97e28,ORT:dita_body:642d0aad679cfc5077ca,0.8249213099479675,0.991998,independent,"The two passages discuss the process of withdrawing an application for benefits but focus on different aspects. Passage 1 emphasizes the client's ability to request a withdrawal before the first payment, while Passage 2 highlights the officer's role in determining if the withdrawal can be processed. There is no duplication or contradiction between the two.",True,llm_borderline,reviewed
6619,9464,KMT:dita_body:7c91be51ee75d99e4275,ORT:dita_body:aa1793b885e653d1cd98,0.8233861923217773,0.88899755,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
6806,10280,KMT:dita_body:f8c568411920a5f24ac5,ORT:dita_body:cc4f1c74bafcd0f2625f,0.8224465250968933,0.3611335,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
7223,21635,KMT:dita_body:902998f2dd87eb61e708,ORT:dita_body:fcdc78b5953fc582287b,0.8204053640365601,0.97346514,independent,"The two passages describe different processes within the Cúram system. Passage 1 focuses on editing the First Entry Into Canada details evidence, while Passage 2 discusses modifying disentitlements related to being out of Canada. They do not overlap in content or contradict each other, thus they are independent.",True,llm_borderline,reviewed
6512,9464,KMT:dita_body:f6dd9ecd16c270c497ee,ORT:dita_body:aa1793b885e653d1cd98,0.8202258944511414,0.028870238,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
820,23221,KMT:dita_body:cd2f40f69a673997b6ea,ORT:dita_body:289bf14335ee08840c45,0.8192713260650635,0.008597565,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
2395,14333,KMT:dita_body:8364d3308a63f55b0c8a,ORT:dita_body:ba5e537979532d3b976f,0.8190978169441223,0.068667136,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
1622,8863,KMT:dita_body:d4f9d8602088b74a4d0b,ORT:dita_body:09fc46de25c0df7858b5,0.8187476992607117,0.407504,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
2724,20895,KMT:dita_body:0ac5ef7adb456e04f5cb,ORT:dita_body:9acb9a8500b42e93cfe0,0.8187128305435181,0.38876855,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
6806,16989,KMT:dita_body:f8c568411920a5f24ac5,ORT:dita_body:d51369fbcf7d5e148ca5,0.8186854720115662,0.02771822,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
6792,9547,KMT:dita_body:bae4996db8389f1c1ab6,ORT:dita_body:26025056916dd0fde4ff,0.8185129165649414,0.013570675,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
7031,8863,KMT:dita_body:eb9c5afa1fbe4a73e4cc,ORT:dita_body:09fc46de25c0df7858b5,0.8180764317512512,0.89863575,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
4495,10990,KMT:dita_body:b39dc7cc22d3b3ba06a7,ORT:dita_body:7e3214fb2d9b056ea27b,0.8180698752403259,0.6798956,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
8004,10279,KMT:dita_body:fac21f22885358dc4014,ORT:dita_body:7806f0dba65152801695,0.817645251750946,0.031178107,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
7172,18886,KMT:dita_body:0935d7fe312ad9e34c0c,ORT:dita_body:4c1dfbb07294e3de70b5,0.8174004554748535,0.86745,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
7476,10280,KMT:dita_body:fa2cdee68d1e45953c50,ORT:dita_body:cc4f1c74bafcd0f2625f,0.817308783531189,0.834733,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
5092,10962,KMT:dita_body:7ae63eb8517f2de625bc,ORT:dita_body:f0c816f6e29129894209,0.8153508305549622,0.941977,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
2060,23051,KMT:dita_body:5636b2dbc4fb44ba2ff9,ORT:dita_body:3fca4bc669c10f7c60b4,0.8142660856246948,0.97210675,independent,"The two passages discuss different aspects of the appeal process related to the Social Security Tribunal (SST). Passage 1 focuses on the requirements for filing an appeal, while Passage 2 addresses the notification process after a decision is made. There is no duplication or contradiction between the two.",True,llm_borderline,reviewed
4711,9547,KMT:dita_body:bec5a05ca1e8f871e3cb,ORT:dita_body:26025056916dd0fde4ff,0.8133180737495422,0.011601845,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
7172,18887,KMT:dita_body:0935d7fe312ad9e34c0c,ORT:dita_body:cd8cc4454e42f83d1c4f,0.8128456473350525,0.86745,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
4587,9547,KMT:dita_body:44ec448ab038b7329dd7,ORT:dita_body:26025056916dd0fde4ff,0.8122578859329224,0.0063991263,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
6193,9464,KMT:dita_body:a274c205e29a65c59244,ORT:dita_body:aa1793b885e653d1cd98,0.812129557132721,0.20795634,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
1827,11008,KMT:dita_body:9570d38494b3519dc5e8,ORT:dita_body:5f498033cba79343a9fc,0.8117212653160095,0.993709,duplicate/semantic duplicate,"Both passages discuss the emergency benefits introduced by the Government of Canada in response to the COVID-19 pandemic, including the Canada Emergency Response Benefit (CERB) and the Employment Insurance Emergency Response Benefit (EI ERB). They provide similar information regarding the administration of these benefits, their implications for income calculations, and the legislative context surrounding them, albeit with different levels of detail.",True,llm_borderline,reviewed
7476,25239,KMT:dita_body:fa2cdee68d1e45953c50,ORT:dita_body:880494dd8183eb412870,0.8115412592887878,0.94972867,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
7972,10581,KMT:dita_body:4ccfd40b268347168e8e,ORT:dita_body:93fad99e7a1fe2c33bec,0.8112834095954895,0.0028068733,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
4582,9214,KMT:dita_body:50d4456be5681c5cc6aa,ORT:dita_body:ee0a270782f2c02caed7,0.8110290169715881,0.021781111,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
2724,14707,KMT:dita_body:0ac5ef7adb456e04f5cb,ORT:dita_body:c32c2d76f0208cd125dd,0.8109496831893921,0.31536382,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
2838,8966,KMT:dita_body:a37aa0cd04a4b6e7bfd9,ORT:dita_body:ed7f9e10dff30955af2b,0.8109257817268372,0.9695208,independent,"The two passages discuss informant leads but focus on different aspects and contexts. Passage 1 addresses the general definition and purpose of informant leads related to CPP and OAS, while Passage 2 specifically refers to informant leads in the context of EI and EI ERB, detailing the submission process to Service Canada. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
7222,21635,KMT:dita_body:c33d8d3272eb2f3dcc74,ORT:dita_body:fcdc78b5953fc582287b,0.8106423616409302,0.97708964,independent,"The two passages describe different processes within the Cúram system. Passage 1 focuses on deleting the First Entry Into Canada Details evidence, while Passage 2 details modifying disentitlements related to being out of Canada. There is no overlap in the actions or information provided, making them independent of each other.",True,llm_borderline,reviewed
7195,18886,KMT:dita_body:e7b170e05aeb32077b86,ORT:dita_body:4c1dfbb07294e3de70b5,0.8105455636978149,0.9453003,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
2015,9547,KMT:dita_body:0a99ca915f5b4ba56444,ORT:dita_body:26025056916dd0fde4ff,0.8105342984199524,0.0156001225,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
780,11818,KMT:dita_body:e46525350fcc1fe5ffd1,ORT:dita_body:5cf03c14db46e3c6ea25,0.8098276257514954,0.9888675,independent,"The two passages discuss the communication of information to third parties in the context of client consent and authorization, but they cover different aspects and procedures. Passage 1 focuses on the requirements for authorizing third-party communication with the Department and the documentation needed, while Passage 2 elaborates on the processes for both appointed and non-appointed representatives, including specific forms and guidelines for accessing claim information. There is no direct duplication or contradiction between the two passages.",True,llm_borderline,reviewed
6202,9464,KMT:dita_body:6bd8e511acee0cf7a668,ORT:dita_body:aa1793b885e653d1cd98,0.80959153175354,0.057973854,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
7195,18887,KMT:dita_body:e7b170e05aeb32077b86,ORT:dita_body:cd8cc4454e42f83d1c4f,0.8095672130584717,0.9453003,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
6316,25471,KMT:dita_body:6d727bf0713f4b7bd879,ORT:dita_body:4af5b0fe1dd0e15b3b72,0.8095571994781494,0.3876309,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
4336,11008,KMT:dita_body:779e0c8693afe42c0889,ORT:dita_body:5f498033cba79343a9fc,0.809507429599762,0.9902575,independent,"The two passages discuss different aspects of the Canadian government's response to COVID-19, specifically the benefits provided to individuals. Passage 1 focuses on the various benefits available, their tax implications, and eligibility criteria, while Passage 2 delves into the legislative framework and administrative differences between the CRA and Service Canada regarding the benefits. There is no direct duplication or contradiction between the two passages, making them independent of each other.",True,llm_borderline,reviewed
7773,9464,KMT:dita_body:02778ad407d6aaa874ae,ORT:dita_body:aa1793b885e653d1cd98,0.8092694282531738,0.07481977,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
6196,9464,KMT:dita_body:90b1b75fcc0b9996a74b,ORT:dita_body:aa1793b885e653d1cd98,0.8092049360275269,0.0057954006,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
4582,9154,KMT:dita_body:50d4456be5681c5cc6aa,ORT:dita_body:2566d94b59e0c88f47ec,0.8091152906417847,0.05671872,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
2064,22879,KMT:dita_body:d1af2839d75f4726dd24,ORT:dita_body:abf39df1b43ec515e062,0.8083521723747253,0.94187444,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
6806,20748,KMT:dita_body:f8c568411920a5f24ac5,ORT:dita_body:2690cdbc0e28edff6070,0.8080215454101562,0.06177567,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
7221,21635,KMT:dita_body:e174cda929bafafa6a6c,ORT:dita_body:fcdc78b5953fc582287b,0.8079646229743958,0.97186244,independent,"The two passages describe different processes within the Cúram system. Passage 1 focuses on adding First Entry Into Canada Details evidence, while Passage 2 details modifying disentitlements related to being out of Canada. There is no overlap in the information or instructions provided, and they pertain to different actions and contexts.",True,llm_borderline,reviewed
3174,9547,KMT:dita_body:2d9dff264b261ea720af,ORT:dita_body:26025056916dd0fde4ff,0.8071759939193726,0.0063274438,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
6806,20828,KMT:dita_body:f8c568411920a5f24ac5,ORT:dita_body:8f64e71414deae573668,0.806273877620697,0.083919235,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
6806,20861,KMT:dita_body:f8c568411920a5f24ac5,ORT:dita_body:81e92b86483630540be4,0.806273877620697,0.083919235,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
4582,10581,KMT:dita_body:50d4456be5681c5cc6aa,ORT:dita_body:93fad99e7a1fe2c33bec,0.806218683719635,0.016413113,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
6619,9547,KMT:dita_body:7c91be51ee75d99e4275,ORT:dita_body:26025056916dd0fde4ff,0.8051415681838989,0.49665493,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
2395,14976,KMT:dita_body:8364d3308a63f55b0c8a,ORT:dita_body:2952bb5c7ddc01e52e3f,0.804987370967865,0.15321451,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
2395,15082,KMT:dita_body:8364d3308a63f55b0c8a,ORT:dita_body:4de1eff08556d58790e9,0.804987370967865,0.15321451,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
2395,15135,KMT:dita_body:8364d3308a63f55b0c8a,ORT:dita_body:184dbe478d97b4d4f18b,0.804987370967865,0.15321451,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
2395,15187,KMT:dita_body:8364d3308a63f55b0c8a,ORT:dita_body:841b78582567016db80b,0.804987370967865,0.15321451,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
1383,25434,KMT:dita_body:49a56d9bedd6a705212a,ORT:dita_body:6a5956d44ce8b44d4573,0.8048374056816101,0.44917384,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
2395,15001,KMT:dita_body:8364d3308a63f55b0c8a,ORT:dita_body:ef20346a818861a9b785,0.8042024374008179,0.14970765,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
2395,14950,KMT:dita_body:8364d3308a63f55b0c8a,ORT:dita_body:a7532cc6c7f32673d658,0.8040790557861328,0.17977342,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
4582,9547,KMT:dita_body:50d4456be5681c5cc6aa,ORT:dita_body:26025056916dd0fde4ff,0.8038861751556396,0.039547835,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
6806,20790,KMT:dita_body:f8c568411920a5f24ac5,ORT:dita_body:1a6b245bf98145ec9b02,0.803600549697876,0.073496915,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
2395,15106,KMT:dita_body:8364d3308a63f55b0c8a,ORT:dita_body:a987fd4a24472f7fa4da,0.8034009337425232,0.14354691,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3083,12220,KMT:dita_body:4bbfcec6e7e3622143a5,ORT:dita_body:1601baf2c0869b07ff8a,0.802798867225647,0.9650615,independent,"The two passages discuss different aspects of applications related to being outside of Canada. Passage 1 focuses on the timing of departure in relation to the effective date of the GIS and its impact on application approval or denial. Passage 2 discusses the D59 notification and its implications for clients who are out of Canada, including the duration of absence and procedural updates. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
1565,8863,KMT:dita_body:6659febfbd1dbed2ce7f,ORT:dita_body:09fc46de25c0df7858b5,0.8026459217071533,0.4808677,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
1666,8863,KMT:dita_body:122c09ed9a1f66156370,ORT:dita_body:09fc46de25c0df7858b5,0.8026459217071533,0.85466754,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
2502,8863,KMT:dita_body:5fa89e6334820f0c43c2,ORT:dita_body:09fc46de25c0df7858b5,0.8026459217071533,0.45772398,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
2719,8867,KMT:dita_body:464208007167a5a30959,ORT:dita_body:72fa96729adf4664b7bb,0.8020802140235901,0.6869671,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
810,11452,KMT:dita_body:8117e43dff16bf3d67f1,ORT:dita_body:17e24a626f7dd75883e9,0.802006721496582,0.88494956,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
152,26735,KMT:dita_body:a506880dff6ba0bb38c5,ORT:dita_body:642d0aad679cfc5077ca,0.8017790913581848,0.9969838,one passage included in another,"Passage 1 provides general guidance on processing a request to withdraw an application, while Passage 2 specifies the role of an officer in determining if a client's request to withdraw an application for benefits can be granted. The information in Passage 1 is broader and encompasses the scenario described in Passage 2.",True,llm_borderline,reviewed
7476,25244,KMT:dita_body:fa2cdee68d1e45953c50,ORT:dita_body:3a75fe591f1cafe9067e,0.8016820549964905,0.9494551,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
5486,9547,KMT:dita_body:8d2a08a94ff34962996e,ORT:dita_body:26025056916dd0fde4ff,0.8011371493339539,0.080584064,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
7296,12957,KMT:dita_body:437954cb52f0fde2297f,ORT:dita_body:d991a537c6c024c0e61d,0.800872802734375,0.93877107,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
2719,14718,KMT:dita_body:464208007167a5a30959,ORT:dita_body:8e2c47ce69f1960bb8e7,0.8000935912132263,0.9704529,independent,"The two passages discuss different aspects of misrepresentation penalties. Passage 1 focuses on individual misrepresentations and their penalties under OAS or CPP, while Passage 2 addresses the levels of misrepresentation and how they relate to employer notifications and sanctions. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
6702,12333,KMT:dita_body:a00b7b5092212949cc83,ORT:dita_body:2e1c65ab7d1339af8969,0.799915611743927,0.9675769,independent,The passages discuss updates to different procedures (liaisons vs. Availability) and do not duplicate or contradict each other.,True,llm_borderline,reviewed
7524,9547,KMT:dita_body:1b79f991e6d57477e0a4,ORT:dita_body:26025056916dd0fde4ff,0.7997177243232727,0.037613936,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
7478,10280,KMT:dita_body:b99cf3a61aab59c9909a,ORT:dita_body:cc4f1c74bafcd0f2625f,0.7993513941764832,0.07694001,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
8017,9547,KMT:dita_body:abca29c8042fee5e4882,ORT:dita_body:26025056916dd0fde4ff,0.7993465662002563,0.0045427596,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
1687,8863,KMT:dita_body:8a8e71ede63d64edd0f0,ORT:dita_body:09fc46de25c0df7858b5,0.7991745471954346,0.9646509,independent,"The two passages discuss different aspects of clients' situations regarding their status in Canada. Passage 1 focuses on the actions to take when a client departs or returns to Canada, while Passage 2 mentions clients reporting their status while on a claim for benefits. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
1113,23149,KMT:dita_body:6e732f679fbc95f8af99,ORT:dita_body:6f7bcf19effd725f8fa3,0.7989330291748047,0.17590022,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3824,9547,KMT:dita_body:2970d12a8d416234968b,ORT:dita_body:26025056916dd0fde4ff,0.7988097071647644,0.041182637,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
1355,14718,KMT:dita_body:5e743de0be6e02ddc9f2,ORT:dita_body:8e2c47ce69f1960bb8e7,0.7985817790031433,0.9943692,independent,"The two passages discuss the concept of misrepresentation and penalties associated with it, but they focus on different aspects and criteria for determining the level of misrepresentation. Passage 1 outlines specific definitions and penalty amounts for first and subsequent misrepresentations under the CPP and OAS programs, while Passage 2 describes the process of determining the level of misrepresentation based on notification dates and previous penalties, particularly in relation to employers. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
2636,20527,KMT:dita_body:5e520a7265be2561a596,ORT:dita_body:d106e6031ef5012cc611,0.7972745895385742,0.3993231,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
2395,22583,KMT:dita_body:8364d3308a63f55b0c8a,ORT:dita_body:a31f0d451bb0d1f7dc09,0.7971203923225403,0.21103905,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
8130,9717,KMT:dita_body:c433c52ebe0f0b91b934,ORT:dita_body:091382e23965f82e9191,0.7970681190490723,0.011734864,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
6792,9154,KMT:dita_body:bae4996db8389f1c1ab6,ORT:dita_body:2566d94b59e0c88f47ec,0.7964114546775818,0.6105668,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
6195,9464,KMT:dita_body:7ea5029cc236a24bcbbc,ORT:dita_body:aa1793b885e653d1cd98,0.7960164546966553,0.013320684,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
4582,9263,KMT:dita_body:50d4456be5681c5cc6aa,ORT:dita_body:c9ab4db05246246d7117,0.7957258224487305,0.027311778,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
5183,9661,KMT:dita_body:25f0719d008015e077aa,ORT:dita_body:9efa730c0e4e4aabafdb,0.7954850792884827,0.002610803,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3220,13948,KMT:dita_body:cf820b7c12e3269f90e2,ORT:dita_body:6508f2041eca0a9e05ba,0.7952589988708496,0.69812864,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
1451,19361,KMT:dita_body:c00452a4ac97c75a58c8,ORT:dita_body:86d9e967286a2d8da781,0.7951806783676147,0.9817306,independent,"The two passages discuss different aspects of the reconsideration process. Passage 1 focuses on the timing of the reconsideration request in relation to the 90-day limit, while Passage 2 addresses when the decision was communicated and the delay in the request for reconsideration. There is no duplication or contradiction between the two.",True,llm_borderline,reviewed
1451,19378,KMT:dita_body:c00452a4ac97c75a58c8,ORT:dita_body:c46abb970e142274da32,0.7951806783676147,0.9817306,independent,"The two passages discuss different aspects of the reconsideration process. Passage 1 focuses on the time limit for submitting a reconsideration request, while Passage 2 addresses the timing of the decision communication and delays in the request. There is no duplication or contradiction between the two.",True,llm_borderline,reviewed
197,11818,KMT:dita_body:57b9aeed301cb594d466,ORT:dita_body:5cf03c14db46e3c6ea25,0.7951534986495972,0.97836405,independent,"The two passages discuss different aspects of third-party interactions with clients. Passage 1 focuses on the verification process and limitations for third parties requesting changes to a client's address or payment information, while Passage 2 outlines the procedures for third parties accessing a client's claim information and the necessary authorizations. There is no duplication or contradiction between the two passages, as they address different scenarios and requirements.",True,llm_borderline,reviewed
6316,20118,KMT:dita_body:6d727bf0713f4b7bd879,ORT:dita_body:d7f5f07032cfab4fdc2d,0.795111358165741,0.5863831,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
8017,9464,KMT:dita_body:abca29c8042fee5e4882,ORT:dita_body:aa1793b885e653d1cd98,0.7949098944664001,0.005110031,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
5666,8863,KMT:dita_body:df4445d9eb2c1508d333,ORT:dita_body:09fc46de25c0df7858b5,0.7948484420776367,0.82217073,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
6806,20758,KMT:dita_body:f8c568411920a5f24ac5,ORT:dita_body:629f47a88079ffa0155b,0.7944560050964355,0.07301883,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
2735,23079,KMT:dita_body:9259be247ee1c8736c01,ORT:dita_body:3abc91fd04672c0ee859,0.7944463491439819,0.99505913,duplicate/semantic duplicate,"Both passages discuss the concept of voluntary disclosure, emphasizing that it involves an admission of misrepresentation and that no penalties are imposed when such disclosures are accepted. They both convey the same core idea, albeit with slightly different wording and examples.",True,llm_borderline,reviewed
7478,25239,KMT:dita_body:b99cf3a61aab59c9909a,ORT:dita_body:880494dd8183eb412870,0.7942280173301697,0.46268612,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
7172,20463,KMT:dita_body:0935d7fe312ad9e34c0c,ORT:dita_body:1ac1fe797166eb89c222,0.7939053773880005,0.5384016,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
5417,23221,KMT:dita_body:2e674d48f23614617059,ORT:dita_body:289bf14335ee08840c45,0.7937967777252197,0.101477325,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
1385,21666,KMT:dita_body:f4d443c727ac9c5d94e5,ORT:dita_body:fb2acb95e355c3abbcd4,0.7932766079902649,0.070076935,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
7527,9154,KMT:dita_body:0b4bd7ac023491b3a5ed,ORT:dita_body:2566d94b59e0c88f47ec,0.793042004108429,0.6467355,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
2760,8836,KMT:dita_body:483b2ad77e58b471ea89,ORT:dita_body:e14a5d65f7a45c5d26e1,0.7930081486701965,0.9967562,duplicate/semantic duplicate,"Both passages discuss the rate of interest, which is defined as the Bank of Canada average rate plus 3%. They both mention that interest accrues daily and is compounded monthly. The details about when interest starts to accumulate and the context of debts differ slightly, but the core information about the rate and calculation method is the same.",True,llm_borderline,reviewed
7172,25244,KMT:dita_body:0935d7fe312ad9e34c0c,ORT:dita_body:3a75fe591f1cafe9067e,0.7922376990318298,0.91329974,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
4345,22879,KMT:dita_body:f7f951a2cecd145c67c7,ORT:dita_body:abf39df1b43ec515e062,0.7915879487991333,0.8209501,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
7223,21638,KMT:dita_body:902998f2dd87eb61e708,ORT:dita_body:de16f2a41b6a77b7ea7e,0.7915428876876831,0.8782896,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
1113,17442,KMT:dita_body:6e732f679fbc95f8af99,ORT:dita_body:3f627d6f09865bea7467,0.7914866805076599,0.30167833,independent,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
